ENSEMBL,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,ENTREZID,SYMBOL,GENENAME
ENSG00000184787,-1.10966601145738,5.19364210453691,-3.93665482127933,0.000661508577427358,0.00812420854389498,-0.459414143517603,down.reg,7327,UBE2G2,ubiquitin conjugating enzyme E2 G2
ENSG00000183955,-1.18950018091698,3.62652862473921,-3.89630152666135,0.000730988066700218,0.00861072753181577,-0.460155725752542,down.reg,387893,KMT5A,lysine methyltransferase 5A
ENSG00000160818,-1.30564492124985,4.74893840401379,-3.92681987301769,0.00067781476333809,0.00826034808500676,-0.461055267672722,down.reg,54865,GPATCH4,G-patch domain containing 4
ENSG00000108651,1.10773317972053,4.77123534123846,3.94719988205732,0.00064445628636581,0.00798479166975022,-0.46124959425528,up.reg,55813,UTP6,UTP6 small subunit processome component
ENSG00000227040,1.72165945548893,1.11121023513139,3.8678812121755,0.000784205925850293,0.00896540814023775,-0.461453644022948,up.reg,,,
ENSG00000187741,-1.60310676462553,3.28785093857761,-3.87933261758457,0.00076231717727248,0.00881660776937017,-0.464594566882028,down.reg,2175,FANCA,FA complementation group A
ENSG00000120253,0.887346832187139,5.77529384041329,3.94735890317839,0.000644202495087386,0.00798479166975022,-0.466328605337734,up.reg,348995,NUP43,nucleoporin 43
ENSG00000242498,-1.76565593360601,3.70159581757861,-3.89004823836999,0.000742382317723782,0.00866865984860238,-0.467135406105869,down.reg,348110,ARPIN,actin related protein 2/3 complex inhibitor
ENSG00000184602,-1.2956775196045,4.6863821072838,-3.91954745445645,0.000690127553655745,0.00835338372372946,-0.468066504344339,down.reg,8303,SNN,stannin
ENSG00000141524,-1.26024035841961,5.12445209485743,-3.92696297760783,0.00067757466972798,0.00826034808500676,-0.474940419316862,down.reg,11322,TMC6,transmembrane channel like 6
ENSG00000133773,1.92422278078557,3.94767764251417,3.93439740535003,0.000665216658960262,0.00815863343156093,-0.47647223590289,up.reg,29080,CCDC59,coiled-coil domain containing 59
ENSG00000183723,-2.64517943210918,5.45388395788456,-3.8951660745666,0.00073304406986087,0.00862103818364098,-0.477479527216548,down.reg,146223,CMTM4,CKLF like MARVEL transmembrane domain containing 4
ENSG00000151576,-1.10152199855239,4.73650545582439,-3.91822631207244,0.000692387991352759,0.00836106034567909,-0.477947379239083,down.reg,79691,QTRT2,queuine tRNA-ribosyltransferase accessory subunit 2
ENSG00000116273,-1.21967267749017,5.04659941076635,-3.92653088985778,0.00067829986131649,0.00826034808500676,-0.478409688612349,down.reg,148479,PHF13,PHD finger protein 13
ENSG00000228929,1.86645952776909,2.75602584943936,3.90818591804589,0.000709807890729056,0.00846930937257058,-0.479527824634159,up.reg,,,
ENSG00000128590,1.6708294272491,4.19760887870897,3.93169378339202,0.000669684773580785,0.00819114435745452,-0.481261940858053,up.reg,4189,DNAJB9,DnaJ heat shock protein family (Hsp40) member B9
ENSG00000117013,-2.96034493086991,3.22290513941225,-3.85288621676439,0.000813809551191529,0.00910859866055019,-0.482171810548248,down.reg,9132,KCNQ4,potassium voltage-gated channel subfamily Q member 4
ENSG00000234093,2.39407135858981,-0.76357443292159,3.86679257599035,0.000786318847474795,0.00897383641801385,-0.485229257307152,up.reg,,,
ENSG00000189319,-2.90214323886701,4.70718328468153,-3.8717773970726,0.000776689738544888,0.00891906961543043,-0.487822691936658,down.reg,9679,FAM53B,family with sequence similarity 53 member B
ENSG00000215311,1.71726765078315,0.720526062664812,3.85069899919894,0.000818218904970629,0.00914548582623402,-0.489155068938214,up.reg,,,
ENSG00000101146,1.26749022721875,5.68211243733837,3.93610232869805,0.000662414218568667,0.0081297930201324,-0.492258800393588,up.reg,8480,RAE1,ribonucleic acid export 1
ENSG00000226328,2.34669669371308,4.80935978147743,3.93340683238809,0.000666850284204044,0.00816755691162684,-0.49281796548635,up.reg,,,
ENSG00000181090,-2.28665234840666,4.82297773088362,-3.88696377136243,0.000748067091420623,0.00871810057609723,-0.493342693378773,down.reg,79813,EHMT1,euchromatic histone lysine methyltransferase 1
ENSG00000149474,-1.03616049345759,4.7118241936254,-3.91246895713925,0.000702324490968854,0.00842462291927975,-0.494687233941528,down.reg,57325,KAT14,lysine acetyltransferase 14
ENSG00000179523,1.11412978586039,2.52886240808019,3.89162292530524,0.000739496609483081,0.00865876841936374,-0.494819437354392,up.reg,,,
ENSG00000172932,-1.1972816499271,4.73962106353436,-3.90985458051106,0.000706883041495591,0.00845118989066578,-0.499888591655064,down.reg,338692,ANKRD13D,ankyrin repeat domain 13D
ENSG00000154930,-1.5496819017522,6.18166602921026,-3.92638203728907,0.00067854986487853,0.00826034808500676,-0.500124739693414,down.reg,84532,ACSS1,acyl-CoA synthetase short chain family member 1
ENSG00000083812,-1.56013614481347,3.31954098313883,-3.85600844125712,0.000807555898633394,0.00909209970473036,-0.502150910924178,down.reg,25799,ZNF324,zinc finger protein 324
ENSG00000111344,-1.61860669846662,3.97573577895433,-3.87997234450133,0.000761112344548503,0.00881660776937017,-0.503220151446218,down.reg,8437,RASAL1,RAS protein activator like 1
ENSG00000137509,1.50747813277555,6.74551545755302,3.9276023067975,0.000676503063261149,0.00825773441268467,-0.503631264504929,up.reg,5547,PRCP,prolylcarboxypeptidase
ENSG00000177410,2.17217399508603,5.24060959571912,3.92897013510908,0.000674216018785883,0.0082409766797903,-0.505071537176882,up.reg,441951,ZFAS1,ZNFX1 antisense RNA 1
ENSG00000242276,1.76083840386791,3.71747328269703,3.91656946059179,0.000695233175009124,0.00838687037136921,-0.505150930773218,up.reg,,,
ENSG00000258581,1.70655850635778,2.94888111411113,3.90160204509505,0.000721465431650092,0.00852840712840152,-0.506211869178419,up.reg,,,
ENSG00000117533,1.10352916555624,4.0142323492325,3.91573569825483,0.000696669303182681,0.00838687037136921,-0.507853987552414,up.reg,8674,VAMP4,vesicle associated membrane protein 4
ENSG00000139722,-0.912921988010335,5.18075436085967,-3.91985282969192,0.000689606105039276,0.00835338372372946,-0.507985491048541,down.reg,79720,VPS37B,VPS37B subunit of ESCRT-I
ENSG00000261971,-3.0486535226547,1.25520794348774,-3.91836772499502,0.000692145688109616,0.00836106034567909,-0.508937646689224,down.reg,,,
ENSG00000133114,1.06333634085994,4.4325242180734,3.91897138624761,0.00069111229103566,0.00835685009730511,-0.509715368542903,up.reg,55425,GPALPP1,GPALPP motifs containing 1
ENSG00000073584,0.913829018942087,5.24083845336132,3.92768479017026,0.000676364931636491,0.00825773441268467,-0.510814097954611,up.reg,6605,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
ENSG00000258608,1.61880743034391,1.95557374538576,3.86676066135655,0.000786380875032206,0.00897383641801385,-0.511066367406549,up.reg,,,
ENSG00000105429,-4.05361487690468,5.49722980324518,-3.84649329674924,0.000826763871883128,0.00920111988894477,-0.511817983010952,down.reg,1954,MEGF8,multiple EGF like domains 8
ENSG00000160124,1.52469366570775,3.34797292968867,3.90354191246849,0.000718011122356786,0.0085108629355493,-0.513408348680575,up.reg,131076,CCDC58,coiled-coil domain containing 58
ENSG00000213695,2.57514711777871,1.70425459602684,3.86525255089634,0.000789317476243321,0.00899959880784052,-0.514628591176988,up.reg,,,
ENSG00000101247,1.95149826349741,3.77449981381445,3.9156300820282,0.000696851432982749,0.00838687037136921,-0.515675980466754,up.reg,79133,NDUFAF5,NADH:ubiquinone oxidoreductase complex assembly factor 5
ENSG00000240376,1.82121661380935,5.32309397898306,3.92405297783504,0.000682473506026397,0.00830250663977726,-0.517521961288009,up.reg,,,
ENSG00000157570,-2.49172803745765,2.5190377162006,-3.83635736343402,0.000847721482464749,0.00931925037033961,-0.518169942511104,down.reg,90139,TSPAN18,tetraspanin 18
ENSG00000148468,-1.92835126528087,5.43285464924677,-3.90495904374169,0.000715497991156333,0.00849808228826205,-0.518557534251563,down.reg,221061,FAM171A1,family with sequence similarity 171 member A1
ENSG00000082458,-1.30390617539488,6.13321573931134,-3.91941005993711,0.000690362291217311,0.00835338372372946,-0.519748683301113,down.reg,1741,DLG3,discs large MAGUK scaffold protein 3
ENSG00000145723,1.60889927505571,1.72299306138602,3.84920770190144,0.000821238830207556,0.0091565336238788,-0.520813654209926,up.reg,54826,GIN1,gypsy retrotransposon integrase 1
ENSG00000143252,1.46430893780675,5.73352828450823,3.92346302686908,0.000683470923362827,0.00830903390243318,-0.520905064274574,up.reg,6391,SDHC,succinate dehydrogenase complex subunit C
ENSG00000175213,-0.977650764805269,4.08369697980456,-3.88643735563794,0.000749041583188664,0.00872381828379097,-0.522217738215508,down.reg,79797,ZNF408,zinc finger protein 408
ENSG00000172379,-2.40275925611966,5.67909553031363,-3.9069730066211,0.00071194140520793,0.0084723376861345,-0.523497433561725,down.reg,9915,ARNT2,aryl hydrocarbon receptor nuclear translocator 2
ENSG00000213186,1.50497928868318,3.78897774086964,3.90663958936368,0.000712528997811672,0.00847373700629725,-0.525749523396121,up.reg,286827,TRIM59,tripartite motif containing 59
ENSG00000106078,-1.43045831383724,6.84060906443164,-3.9195983299047,0.000690040653351418,0.00835338372372946,-0.525949218398457,down.reg,23242,COBL,cordon-bleu WH2 repeat protein
ENSG00000134146,1.37567536573198,2.08320831119347,3.87379921532467,0.000772817523497154,0.00889727147581749,-0.529374707884613,up.reg,89978,DPH6,diphthamine biosynthesis 6
ENSG00000232442,2.07436521434942,1.9714608026138,3.86396170374429,0.000791839626436757,0.00901037103236385,-0.529628397790387,up.reg,100505771,MHENCR,melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489
ENSG00000119682,-1.8213956026139,4.66004069939407,-3.87995156590732,0.000761151448418632,0.00881660776937017,-0.530043502391798,down.reg,9870,AREL1,apoptosis resistant E3 ubiquitin protein ligase 1
ENSG00000185133,-1.43144165319449,3.45550301552089,-3.86032275323946,0.00079899261663642,0.00904135325595905,-0.531974820704614,down.reg,27124,INPP5J,inositol polyphosphate-5-phosphatase J
ENSG00000129473,-1.47604560572292,6.12209752193639,-3.91179014948316,0.000703505289149608,0.00843317610244567,-0.532820102572576,down.reg,599,BCL2L2,BCL2 like 2
ENSG00000161547,1.12188729527011,6.83913384834364,3.91400616115536,0.000699657739747738,0.00839822196398932,-0.53495208281591,up.reg,6427,SRSF2,serine and arginine rich splicing factor 2
ENSG00000163728,1.40938145450337,4.06643362971905,3.908466560622,0.000709315141385018,0.00846930937257058,-0.537579605240993,up.reg,151613,TTC14,tetratricopeptide repeat domain 14
ENSG00000107020,1.77820206488482,5.04153540860671,3.9143425085314,0.000699075579344498,0.00839682453031443,-0.538317674184887,up.reg,55848,PLGRKT,plasminogen receptor with a C-terminal lysine
ENSG00000226314,2.10219829869002,-0.317906341011271,3.82663212653185,0.000868322723088294,0.00946633790980717,-0.539272117207318,up.reg,651302,ZNF192P1,zinc finger protein 192 pseudogene 1
ENSG00000141030,1.54210787857433,5.55632109764264,3.9151224829364,0.000697727419238479,0.00838687037136921,-0.540886318111959,up.reg,8533,COPS3,COP9 signalosome subunit 3
ENSG00000141179,1.0490749002297,4.393210390009,3.91021799359075,0.000706247629994902,0.00844919609899011,-0.543541457454644,up.reg,58488,PCTP,phosphatidylcholine transfer protein
ENSG00000184916,-1.6815624973392,5.213828923589,-3.88813957706875,0.000745894984462744,0.00870403927176622,-0.543859020405589,down.reg,3714,JAG2,jagged canonical Notch ligand 2
ENSG00000099949,-1.16682855588832,5.90426292510519,-3.90494727495185,0.000715518825979355,0.00849808228826205,-0.549422743742176,down.reg,8216,LZTR1,leucine zipper like transcription regulator 1
ENSG00000229417,2.38990967139734,0.280648263086231,3.82583121625605,0.000870041177933593,0.00946633790980717,-0.549776511726236,up.reg,,,
ENSG00000225151,-2.34775942222858,2.86083014365678,-3.82126075100131,0.000879912127462185,0.00949936272216511,-0.551484502400021,down.reg,388152,GOLGA2P7,GOLGA2 pseudogene 7
ENSG00000073008,-1.4937604444316,4.85240396292251,-3.8744591196687,0.000771557800278814,0.00888844446084776,-0.552344834244277,down.reg,5817,PVR,PVR cell adhesion molecule
ENSG00000226976,1.85194569021729,4.21818066667889,3.90185203536202,0.000721019354645354,0.00852840712840152,-0.554152248365149,up.reg,,,
ENSG00000197111,0.821123752248835,6.92153322347511,3.9070976017221,0.000711721950061823,0.0084723376861345,-0.555210940311041,up.reg,5094,PCBP2,poly(rC) binding protein 2
ENSG00000156599,-0.857121986161564,6.63982425988392,-3.90720473398748,0.000711533306526397,0.0084723376861345,-0.557878912262654,down.reg,25921,ZDHHC5,zinc finger DHHC-type containing 5
ENSG00000127022,0.897133376816779,9.6662575878408,3.88727057807964,0.000747499714362635,0.00871712312434926,-0.558241752532785,up.reg,821,CANX,calnexin
ENSG00000141012,-1.43584511540987,2.96213998699191,-3.82390017799082,0.000874198283604977,0.00948108423455264,-0.5582895824033,down.reg,2588,GALNS,galactosamine (N-acetyl)-6-sulfatase
ENSG00000196363,-1.01959382313025,5.87294417827701,-3.90143132012234,0.00072177022629496,0.00852840712840152,-0.559021558461859,down.reg,11091,WDR5,WD repeat domain 5
ENSG00000097007,-2.75547963875081,4.47510427862006,-3.83706788653048,0.000846235421076015,0.00931748889356287,-0.559816235374525,down.reg,25,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase"
ENSG00000197989,1.88495419552898,2.24979130571244,3.85650483383792,0.000806566033796916,0.00909209970473036,-0.561513697075436,up.reg,85028,SNHG12,small nucleolar RNA host gene 12
ENSG00000213144,-1.64130943799126,3.89418898088243,-3.84970103947609,0.00082023858901113,0.00915590058695652,-0.561984170871037,down.reg,,,
ENSG00000179988,1.5989992528761,1.27833625988541,3.82559328023283,0.000870552346467374,0.00946633790980717,-0.56323084253494,up.reg,118672,PSTK,phosphoseryl-tRNA kinase
ENSG00000250317,1.49454483658175,3.22025716293045,3.87877656612717,0.000763365950856222,0.00881660776937017,-0.563360392749526,up.reg,389203,SMIM20,small integral membrane protein 20
ENSG00000125995,2.79840526582809,5.3388028372415,3.9012587167438,0.00072207850391647,0.00852840712840152,-0.565990643535967,up.reg,140823,ROMO1,reactive oxygen species modulator 1
ENSG00000164615,1.18364315366589,4.71277091445571,3.89608825000683,0.000731373818795197,0.00861072753181577,-0.566536330785289,up.reg,819,CAMLG,calcium modulating ligand
ENSG00000115271,1.20559192818724,2.74297728535256,3.87019325618571,0.000779737100339006,0.00893698676542399,-0.567046259672063,up.reg,25801,GCA,grancalcin
ENSG00000139514,-2.25332515195566,6.86436960959228,-3.89591365681321,0.000731689754214974,0.00861072753181577,-0.56869722402967,down.reg,6541,SLC7A1,solute carrier family 7 member 1
ENSG00000069509,1.21989071227422,4.03453291149669,3.89340773727471,0.000736239243284616,0.00864557822521499,-0.57016525794616,up.reg,139341,FUNDC1,FUN14 domain containing 1
ENSG00000172824,1.53702810952359,1.74616389328196,3.8284359639709,0.000864464622641372,0.00945144492516755,-0.570709630482452,up.reg,283848,CES4A,carboxylesterase 4A
ENSG00000127989,1.34310282809332,3.46833343905497,3.87902130435682,0.000762904172296747,0.00881660776937017,-0.570771381949546,up.reg,7978,MTERF1,mitochondrial transcription termination factor 1
ENSG00000112695,2.6789816947031,7.00219824259943,3.89155867100774,0.00073961414198348,0.00865876841936374,-0.572300295141048,up.reg,1347,COX7A2,cytochrome c oxidase subunit 7A2
ENSG00000158769,-0.887987569011654,6.94670430652025,-3.9011916457474,0.000722198330951181,0.00852840712840152,-0.572392283115984,down.reg,50848,F11R,F11 receptor
ENSG00000107331,-2.33926440133646,5.29652899006191,-3.85904383256891,0.000801521689397968,0.00905995895809152,-0.572837310384637,down.reg,20,ABCA2,ATP binding cassette subfamily A member 2
ENSG00000175581,1.91009919695498,4.89183979880756,3.8986937522915,0.000726675025405979,0.0085740994980657,-0.57548380321938,up.reg,51642,MRPL48,mitochondrial ribosomal protein L48
ENSG00000155957,1.62294832659365,2.22626618047541,3.85332450457569,0.000812928805606644,0.00910859866055019,-0.576908754934069,up.reg,51643,TMBIM4,transmembrane BAX inhibitor motif containing 4
ENSG00000198053,-1.52794855031451,6.1288798359118,-3.89028731136441,0.000741943486287882,0.00866865984860238,-0.580713865876597,down.reg,140885,SIRPA,signal regulatory protein alpha
ENSG00000170312,1.76687876150241,5.53133437150269,3.89705310595397,0.000729630293308381,0.00860333849447796,-0.5821939840195,up.reg,983,CDK1,cyclin dependent kinase 1
ENSG00000183405,2.67356418449804,6.63914140388964,3.89050262261371,0.000741548490345955,0.00866865984860238,-0.583072944399189,up.reg,,,
ENSG00000177606,-1.28881258823635,6.4089804756389,-3.89402515301905,0.00073511573662046,0.00863976637257514,-0.5852459375502,down.reg,3725,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit"
ENSG00000224853,1.58248177514936,2.74831873873065,3.85612040643136,0.000807332522216069,0.00909209970473036,-0.585628689411678,up.reg,,,
ENSG00000120306,1.37947685734216,4.90103308183528,3.89287373239959,0.000737212337104731,0.00864749591780169,-0.58644846611588,up.reg,84418,CYSTM1,cysteine rich transmembrane module containing 1
ENSG00000260025,1.62914565684079,2.31701070093788,3.85325170458414,0.000813075032984165,0.00910859866055019,-0.587965521616575,up.reg,,,
ENSG00000213066,1.10804217904089,3.19806916509792,3.86969003616332,0.000780707599550349,0.00894242523017359,-0.590580796385267,up.reg,11116,FGFR1OP,FGFR1 oncogene partner
ENSG00000227682,1.39169898256,3.07681801170499,3.86012954543817,0.00079937417993226,0.00904135325595905,-0.591260593148339,up.reg,,,
ENSG00000134851,1.51203154672019,4.85363002501447,3.89063792416682,0.000741300381355889,0.00866865984860238,-0.596507871077876,up.reg,55858,TMEM165,transmembrane protein 165
ENSG00000134255,0.95463435862741,4.39891191707087,3.88260462520337,0.000756174602930357,0.00879502633861823,-0.599108981240971,up.reg,10390,CEPT1,choline/ethanolamine phosphotransferase 1
ENSG00000140497,-1.57307037157017,6.39627303474658,-3.88424303044108,0.000753117218208417,0.0087656231937247,-0.602397388218471,down.reg,10066,SCAMP2,secretory carrier membrane protein 2
ENSG00000023608,1.77512616604993,3.11623790151314,3.86463605641808,0.000790521035733073,0.00900335044423978,-0.603837891800919,up.reg,6617,SNAPC1,small nuclear RNA activating complex polypeptide 1
ENSG00000187456,2.52584858763509,0.229642480408685,3.79938795158655,0.000928702724744744,0.00982604543686795,-0.606073775943306,up.reg,,,
ENSG00000188895,-1.36120409416913,5.66048026234496,-3.87709810968965,0.000766540360456854,0.00883628910401318,-0.606633291248266,down.reg,339287,MSL1,MSL complex subunit 1
ENSG00000160563,1.69383556493056,4.05129502121339,3.87896929747704,0.000763002277141906,0.00881660776937017,-0.607847422520345,up.reg,9442,MED27,mediator complex subunit 27
ENSG00000100038,-1.24602830766028,4.44879032683727,-3.85334636343805,0.000812884904572565,0.00910859866055019,-0.608321933258943,down.reg,8940,TOP3B,DNA topoisomerase III beta
ENSG00000100479,1.34797793023266,4.01320190509637,3.87764663354671,0.000765501522568608,0.00883561264429541,-0.610947033794828,up.reg,5427,POLE2,"DNA polymerase epsilon 2, accessory subunit"
ENSG00000108468,-0.895802107355307,5.74051793217818,-3.87955499163102,0.000761898154432809,0.00881660776937017,-0.612939947309221,down.reg,10951,CBX1,chromobox 1
ENSG00000242660,2.61350427033885,4.40353954610657,3.87729125380558,0.000766174409991403,0.00883628910401318,-0.614853180390836,up.reg,,,
ENSG00000260382,1.39883367409775,1.92531852785745,3.82605031214214,0.000869570746541617,0.00946633790980717,-0.615787718902138,up.reg,,,
ENSG00000125149,-1.15062469863519,2.84874474545929,-3.80137812579516,0.000924155131672728,0.00978942001699624,-0.617065379618821,down.reg,80262,C16orf70,chromosome 16 open reading frame 70
ENSG00000164611,1.61355769775409,5.913075790835,3.88236696863914,0.000756619105396687,0.00879502633861823,-0.61771251018767,up.reg,9232,PTTG1,"PTTG1 regulator of sister chromatid separation, securin"
ENSG00000198835,-4.81372116053372,-0.653058933231254,-4.37669707388844,0.000221581049086464,0.0045571880346376,-0.62048240831875,down.reg,57165,GJC2,gap junction protein gamma 2
ENSG00000204308,1.20330077674833,5.94982481095483,3.88160381341476,0.000758048224884726,0.00880029069314019,-0.620538953559404,up.reg,6048,RNF5,ring finger protein 5
ENSG00000102181,-1.3057295872058,4.37292481386128,-3.83668091937962,0.000847044444869351,0.00931748889356287,-0.622521136012542,down.reg,83692,CD99L2,CD99 molecule like 2
ENSG00000124767,1.4762059140265,7.34231150158504,3.87265144401217,0.000775013404001292,0.00891117133975721,-0.624391469962609,up.reg,2739,GLO1,glyoxalase I
ENSG00000003249,-1.46793840215457,4.51237976030385,-3.84274983802377,0.000834443776294475,0.00926936958891749,-0.625831880510781,down.reg,79007,DBNDD1,dysbindin domain containing 1
ENSG00000226137,-2.87699442861853,4.31586755541716,-3.79965596089474,0.000928089033563263,0.00982531837117561,-0.626579333238153,down.reg,440465,BAIAP2-DT,BAIAP2 divergent transcript
ENSG00000188542,1.24090153770603,1.67504502314593,3.81103414112601,0.000902400923672601,0.00966689616927707,-0.632094173049048,up.reg,285193,DUSP28,dual specificity phosphatase 28
ENSG00000186665,1.1307335585125,4.22509459647019,3.865060376243,0.000789692457374436,0.00899959880784052,-0.634079994573706,up.reg,284018,C17orf58,chromosome 17 open reading frame 58
ENSG00000198918,2.46440316661252,8.28310675953692,3.85746169618933,0.0008046613196053,0.0090840569387376,-0.635602144635622,up.reg,6170,RPL39,ribosomal protein L39
ENSG00000135372,-0.796079581791564,5.7971242752797,-3.871443148274,0.000777331741086767,0.00892076000003394,-0.636825628487707,down.reg,55226,NAT10,N-acetyltransferase 10
ENSG00000188283,1.10742998193493,2.85542348201451,3.82791854299254,0.000865569563567906,0.00945779009791865,-0.636892112039828,up.reg,163087,ZNF383,zinc finger protein 383
ENSG00000008282,1.14905732450391,6.67102883882465,3.87188990775435,0.000776473753527072,0.00891906961543043,-0.63727184484238,up.reg,6856,SYPL1,synaptophysin like 1
ENSG00000106263,-1.32906494605303,8.40361589788805,-3.86874920687227,0.000782525265908665,0.00895755429782053,-0.637919029224572,down.reg,8662,EIF3B,eukaryotic translation initiation factor 3 subunit B
ENSG00000266522,-2.72754384936292,1.29878145022317,-3.88200735112289,0.000757292209515239,0.00879717863746794,-0.639200959717768,down.reg,,,
ENSG00000135336,0.87827448691379,3.9993964286614,3.86355456343669,0.000792636777266019,0.00901037103236385,-0.640161016995108,up.reg,23595,ORC3,origin recognition complex subunit 3
ENSG00000254170,2.73875091218443,3.94854396220616,3.86041107238725,0.000798818256363936,0.00904135325595905,-0.640653222849646,up.reg,,,
ENSG00000198843,2.11706003530922,5.67884979437806,3.87083489491349,0.000778501379000499,0.00892849959414758,-0.641627850045796,up.reg,51714,SELENOT,selenoprotein T
ENSG00000169193,1.64581685502783,2.6765386673004,3.82393866735106,0.000874115233180818,0.00948108423455264,-0.641976816833443,up.reg,90693,CCDC126,coiled-coil domain containing 126
ENSG00000197063,-1.51476719572505,4.27705348279997,-3.82899195178355,0.000863278875140504,0.00944420803392484,-0.646749565557167,down.reg,4097,MAFG,MAF bZIP transcription factor G
ENSG00000138459,0.970354969428704,4.75415583693484,3.8667321035604,0.000786436382520488,0.00897383641801385,-0.649625421672593,up.reg,55032,SLC35A5,solute carrier family 35 member A5
ENSG00000143942,1.72010527486442,2.02465448030699,3.82222964239419,0.000877810397256336,0.00948803576267055,-0.649824560210548,up.reg,494143,CHAC2,ChaC cation transport regulator homolog 2
ENSG00000256745,1.61985882542657,2.78534221924564,3.83697087357652,0.000846438172251132,0.00931748889356287,-0.650141666776563,up.reg,,,
ENSG00000176124,1.53586691293598,2.80490647075958,3.83680511530763,0.000846784707958218,0.00931748889356287,-0.651060610720867,up.reg,10301,DLEU1,deleted in lymphocytic leukemia 1
ENSG00000176124,1.53586691293598,2.80490647075958,3.83680511530763,0.000846784707958218,0.00931748889356287,-0.651060610720867,up.reg,100874074,DLEU7-AS1,DLEU7 antisense RNA 1
ENSG00000131697,-1.91035039558188,4.85553660652953,-3.83787295787549,0.000844554720174623,0.00931748889356287,-0.651789710714861,down.reg,261734,NPHP4,nephrocystin 4
ENSG00000132485,1.27465272876619,5.4017301968084,3.86799817185683,0.000783979254186831,0.00896540814023775,-0.65214080747709,up.reg,9406,ZRANB2,zinc finger RANBP2-type containing 2
ENSG00000105287,-1.25573750096772,4.77157979010348,-3.83809221184439,0.00084409756770683,0.00931748889356287,-0.652885103791459,down.reg,25865,PRKD2,protein kinase D2
ENSG00000148834,2.76550531896955,4.76189650104267,3.86365003909951,0.00079244977178429,0.00901037103236385,-0.653170268049163,up.reg,9446,GSTO1,glutathione S-transferase omega 1
ENSG00000012171,-2.45636602405735,2.08333602643228,-3.77336274880739,0.000990241799435186,0.0102840261532356,-0.659259422533048,down.reg,7869,SEMA3B,semaphorin 3B
ENSG00000122490,-1.26067943111772,5.88154260493173,-3.86030992888763,0.000799017937686798,0.00904135325595905,-0.659450302845804,down.reg,80148,PQLC1,PQ loop repeat containing 1
ENSG00000077454,-1.24958679576888,4.88947185725781,-3.8402634970657,0.000839583531032168,0.00929692865015745,-0.659641559820354,down.reg,4034,LRCH4,leucine rich repeats and calponin homology domain containing 4
ENSG00000162971,1.10979404257197,2.78467114353404,3.82476219880724,0.000872340122947565,0.00947434944374798,-0.660659226861676,up.reg,129450,TYW5,tRNA-yW synthesizing protein 5
ENSG00000240392,2.65722675373541,3.58826730129282,3.84948610964284,0.000820674210911406,0.00915590058695652,-0.661073384338526,up.reg,,,
ENSG00000140025,1.07019115943359,2.29302693640085,3.81476034138201,0.000894141900689227,0.00960696324643985,-0.662616782831726,up.reg,90141,EFCAB11,EF-hand calcium binding domain 11
ENSG00000036672,-1.66249174234067,3.00463062097214,-3.77668328671172,0.000982171718799463,0.0102372536371145,-0.662866738274174,down.reg,9099,USP2,ubiquitin specific peptidase 2
ENSG00000010438,2.4125119969177,3.73892878768655,3.85485011185525,0.000809870413106658,0.00910859866055019,-0.66292954253892,up.reg,5646,PRSS3,serine protease 3
ENSG00000184014,-1.52738966288103,4.82577098951943,-3.82683144101208,0.000867895589471215,0.00946633790980717,-0.663016452299393,down.reg,23258,DENND5A,DENN domain containing 5A
ENSG00000107833,1.98522909671959,4.28731053916045,3.85875038395487,0.000802103100357957,0.00906085012302858,-0.663033451190008,up.reg,10360,NPM3,nucleophosmin/nucleoplasmin 3
ENSG00000100092,-1.23984730043641,5.16852413075774,-3.85379887252056,0.000811976617548257,0.00910859866055019,-0.664185164446873,down.reg,23616,SH3BP1,SH3 domain binding protein 1
ENSG00000007341,1.05999400844954,3.86189175943048,3.84649089651868,0.000826768773647486,0.00920111988894477,-0.664721806907588,up.reg,54879,ST7L,suppression of tumorigenicity 7 like
ENSG00000132819,-1.47269552721264,5.85343476556591,-3.84992773436688,0.000819779369077513,0.00915590058695652,-0.667317559306854,down.reg,55544,RBM38,RNA binding motif protein 38
ENSG00000176623,1.10684694547845,5.09285772261942,3.8613494096654,0.000796968104379288,0.00904135325595905,-0.667551364983569,up.reg,51115,RMDN1,regulator of microtubule dynamics 1
ENSG00000111196,1.50466710745792,3.10848459380358,3.83795439732997,0.000844384887428411,0.00931748889356287,-0.669109082112917,up.reg,55110,MAGOHB,"mago homolog B, exon junction complex subunit"
ENSG00000173145,1.0582670842855,3.86460223438877,3.84713248555532,0.00082545953802073,0.00919790482754991,-0.669424529651773,up.reg,64318,NOC3L,NOC3 like DNA replication regulator
ENSG00000147854,1.2106867121775,5.75998396957589,3.86073020767628,0.000798188530571596,0.00904135325595905,-0.669860562847994,up.reg,115426,UHRF2,ubiquitin like with PHD and ring finger domains 2
ENSG00000183978,1.75285230595916,4.61821365427107,3.85583839598974,0.000807895264683456,0.00909209970473036,-0.672143309432619,up.reg,28958,COA3,cytochrome c oxidase assembly factor 3
